VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,2023-01-29 17:52:02,2023-01-29 17:56:43,1.0,1.17,1.0,N,262,74,2,7.2,0.0,0.5,0.0,0.0,1.0,11.2,2.5,0.0
1,2023-01-08 15:57:24,2023-01-08 16:02:47,1.0,0.9,1.0,N,229,237,2,6.5,2.5,0.5,0.0,0.0,1.0,10.5,2.5,0.0
2,2023-01-21 19:38:01,2023-01-21 19:45:02,1.0,0.95,1.0,N,45,261,1,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0
2,2023-01-23 16:07:31,2023-01-23 16:26:46,5.0,0.88,1.0,N,237,141,1,16.3,2.5,0.5,1.5,0.0,1.0,24.3,2.5,0.0
2,2023-01-26 21:21:08,2023-01-26 21:24:48,2.0,1.03,1.0,N,229,140,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0
2,2023-01-23 22:07:12,2023-01-23 22:16:46,1.0,2.76,1.0,N,137,262,1,14.2,1.0,0.5,4.0,0.0,1.0,23.2,2.5,0.0
1,2023-01-14 02:48:12,2023-01-14 03:04:00,1.0,2.8,1.0,N,68,231,1,17.7,3.5,0.5,4.5,0.0,1.0,27.2,2.5,0.0
1,2023-01-01 18:24:36,2023-01-01 18:37:18,3.0,1.2,1.0,N,170,162,1,10.7,2.5,0.5,2.9,0.0,1.0,17.6,2.5,0.0
2,2023-01-20 22:58:35,2023-01-20 23:13:06,5.0,4.31,1.0,N,107,87,1,21.2,1.0,0.5,6.55,0.0,1.0,32.75,2.5,0.0
2,2023-01-22 11:46:43,2023-01-22 11:55:20,1.0,1.95,1.0,N,239,263,1,11.4,0.0,0.5,3.08,0.0,1.0,18.48,2.5,0.0
2,2023-01-25 15:03:06,2023-01-25 15:12:06,1.0,1.28,1.0,N,234,79,2,10.0,0.0,0.5,0.0,0.0,1.0,14.0,2.5,0.0
2,2023-01-02 07:22:43,2023-01-02 07:38:29,1.0,7.11,1.0,N,141,235,2,28.9,0.0,0.5,0.0,0.0,1.0,32.9,2.5,0.0
2,2023-01-29 14:53:15,2023-01-29 15:36:36,1.0,12.26,1.0,N,132,62,1,56.2,0.0,0.5,0.0,0.0,1.0,58.95,0.0,1.25
2,2023-01-17 07:49:06,2023-01-17 08:08:04,,4.43,,,24,246,0,26.79,0.0,0.5,4.62,0.0,1.0,35.41,,
1,2023-01-28 18:38:39,2023-01-28 19:05:12,1.0,5.3,1.0,N,140,144,1,27.5,2.5,0.5,6.3,0.0,1.0,37.8,2.5,0.0
1,2023-01-03 20:51:21,2023-01-03 21:10:40,1.0,5.8,1.0,N,246,152,2,25.4,5.0,0.5,0.0,0.0,1.0,31.9,2.5,0.0
2,2023-01-26 14:37:28,2023-01-26 14:45:25,1.0,0.77,1.0,N,237,163,1,8.6,0.0,0.5,3.15,0.0,1.0,15.75,2.5,0.0
2,2023-01-12 19:40:23,2023-01-12 19:53:47,2.0,1.78,1.0,N,234,48,1,13.5,2.5,0.5,4.0,0.0,1.0,24.0,2.5,0.0
2,2023-01-18 09:46:28,2023-01-18 09:58:40,1.0,1.91,1.0,N,137,140,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0
2,2023-01-02 12:30:36,2023-01-02 12:38:20,1.0,1.48,1.0,N,237,263,1,10.0,0.0,0.5,1.4,0.0,1.0,15.4,2.5,0.0
2,2023-01-26 12:02:27,2023-01-26 12:12:10,1.0,0.66,1.0,N,162,161,1,9.3,0.0,0.5,0.08,0.0,1.0,13.38,2.5,0.0
2,2023-01-23 17:54:07,2023-01-23 18:03:37,1.0,1.62,1.0,N,45,79,1,10.7,2.5,0.5,2.58,0.0,1.0,19.78,2.5,0.0
2,2023-01-28 11:50:32,2023-01-28 11:57:31,2.0,1.23,1.0,N,137,170,1,9.3,0.0,0.5,3.32,0.0,1.0,16.62,2.5,0.0
2,2023-01-15 10:21:31,2023-01-15 10:26:38,1.0,0.86,1.0,N,224,234,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0
2,2023-01-30 22:40:33,2023-01-30 22:54:39,2.0,2.89,1.0,N,249,163,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0
2,2023-01-09 09:46:04,2023-01-09 09:50:57,1.0,0.87,1.0,N,236,75,1,7.2,0.0,0.5,2.8,0.0,1.0,14.0,2.5,0.0
2,2023-01-07 12:01:21,2023-01-07 12:16:06,1.0,1.65,1.0,N,87,144,1,14.2,0.0,0.5,3.64,0.0,1.0,21.84,2.5,0.0
2,2023-01-03 23:25:37,2023-01-03 23:31:54,1.0,1.29,1.0,N,162,48,1,8.6,1.0,0.5,1.4,0.0,1.0,15.0,2.5,0.0
1,2023-01-13 10:05:02,2023-01-13 10:16:48,0.0,1.4,1.0,N,237,236,1,11.4,2.5,0.5,3.05,0.0,1.0,18.45,2.5,0.0
1,2023-01-07 02:35:29,2023-01-07 02:47:11,1.0,2.0,1.0,N,148,170,1,13.5,3.5,0.5,1.0,0.0,1.0,19.5,2.5,0.0
2,2023-01-09 10:36:31,2023-01-09 10:43:37,1.0,2.38,1.0,N,140,137,1,12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0
2,2023-01-08 12:39:51,2023-01-08 12:57:47,1.0,3.49,1.0,N,229,144,1,19.8,0.0,0.5,4.76,0.0,1.0,28.56,2.5,0.0
2,2023-01-01 03:14:51,2023-01-01 03:31:26,1.0,4.08,1.0,N,142,74,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0
2,2023-01-31 07:43:23,2023-01-31 07:50:13,1.0,1.55,1.0,N,236,237,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0
2,2023-01-21 18:54:21,2023-01-21 18:58:00,1.0,0.66,1.0,N,263,141,1,5.8,0.0,0.5,3.0,0.0,1.0,12.8,2.5,0.0
1,2023-01-12 20:42:51,2023-01-12 20:46:11,1.0,0.6,1.0,N,238,239,1,5.8,3.5,0.5,1.62,0.0,1.0,12.42,2.5,0.0
2,2023-01-28 19:32:20,2023-01-29 19:26:23,1.0,5.96,1.0,N,148,36,1,39.4,0.0,0.5,2.17,0.0,1.0,45.57,2.5,0.0
1,2023-01-07 10:28:39,2023-01-07 10:34:48,1.0,1.2,1.0,N,151,166,2,7.9,0.0,0.5,0.0,0.0,1.0,9.4,0.0,0.0
2,2023-01-05 13:59:21,2023-01-05 14:04:38,1.0,1.11,1.0,N,264,264,2,7.9,0.0,0.5,0.0,0.0,1.0,11.9,2.5,0.0
2,2023-01-22 03:44:24,2023-01-22 03:49:07,2.0,0.73,1.0,N,148,232,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0
2,2023-01-31 11:51:11,2023-01-31 11:58:07,1.0,0.72,1.0,N,237,161,1,7.9,1.0,0.5,3.23,0.0,1.0,16.13,2.5,0.0
2,2023-01-21 11:15:07,2023-01-21 11:26:48,2.0,2.76,1.0,N,170,236,1,14.9,0.0,0.5,0.0,0.0,1.0,18.9,2.5,0.0
1,2023-01-24 09:15:30,2023-01-24 09:24:37,1.0,2.8,1.0,N,142,166,1,13.5,2.5,0.5,0.0,0.0,1.0,17.5,2.5,0.0
2,2023-01-07 19:20:30,2023-01-07 20:12:30,2.0,18.78,2.0,N,132,163,1,70.0,0.0,0.5,8.18,6.55,1.0,89.98,2.5,1.25
2,2023-01-26 12:19:39,2023-01-26 12:38:05,1.0,3.6,1.0,N,234,145,1,19.8,0.0,0.5,6.07,6.55,1.0,36.42,2.5,0.0
2,2023-01-15 18:18:19,2023-01-15 19:01:45,1.0,21.6,2.0,N,142,132,1,70.0,0.0,0.5,8.0,6.55,1.0,88.55,2.5,0.0
2,2023-01-27 08:51:44,2023-01-27 09:14:15,1.0,8.69,1.0,N,264,48,1,36.6,5.0,0.5,10.0,6.55,1.0,63.4,2.5,1.25
1,2023-01-25 09:10:02,2023-01-25 09:29:55,1.0,4.1,1.0,N,170,75,1,21.2,2.5,0.5,2.0,0.0,1.0,27.2,2.5,0.0
1,2023-01-01 14:49:56,2023-01-01 14:53:12,1.0,0.3,1.0,N,100,100,3,4.4,2.5,0.5,0.0,0.0,1.0,8.4,2.5,0.0
1,2023-01-26 08:55:47,2023-01-26 09:03:38,1.0,0.9,1.0,N,170,164,1,7.9,2.5,0.5,2.35,0.0,1.0,14.25,2.5,0.0
1,2023-01-29 17:42:24,2023-01-29 17:49:08,1.0,0.9,1.0,N,43,161,1,7.9,2.5,0.5,2.35,0.0,1.0,14.25,2.5,0.0
2,2023-01-25 17:31:49,2023-01-25 17:39:19,1.0,1.26,1.0,N,141,233,1,9.3,2.5,0.5,3.16,0.0,1.0,18.96,2.5,0.0
1,2023-01-09 14:22:16,2023-01-09 14:43:56,1.0,5.7,1.0,N,125,141,1,28.9,2.5,0.5,8.2,0.0,1.0,41.1,2.5,0.0
2,2023-01-23 06:37:02,2023-01-23 06:44:30,1.0,1.61,1.0,N,239,237,1,10.7,0.0,0.5,2.2,0.0,1.0,16.9,2.5,0.0
2,2023-01-05 07:36:11,2023-01-05 07:45:33,1.0,2.72,1.0,N,238,230,1,13.5,0.0,0.5,4.38,0.0,1.0,21.88,2.5,0.0
1,2023-01-21 01:18:25,2023-01-21 01:37:29,2.0,4.9,1.0,N,114,238,1,24.7,3.5,0.5,5.9,0.0,1.0,35.6,2.5,0.0
2,2023-01-31 12:29:59,2023-01-31 12:52:20,1.0,2.14,1.0,N,90,231,1,19.1,0.0,0.5,4.62,0.0,1.0,27.72,2.5,0.0
2,2023-01-08 00:51:23,2023-01-08 01:03:08,1.0,2.57,1.0,N,249,209,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0
2,2023-01-23 18:46:58,2023-01-23 19:03:45,1.0,3.1,1.0,N,100,141,1,18.4,2.5,0.5,2.5,0.0,1.0,27.4,2.5,0.0
1,2023-01-23 14:13:52,2023-01-23 14:15:13,1.0,0.0,1.0,N,237,162,3,3.7,2.5,0.5,0.0,0.0,1.0,7.7,2.5,0.0
1,2023-01-14 12:47:06,2023-01-14 12:58:52,1.0,2.5,1.0,N,41,236,2,13.5,2.5,0.5,0.0,0.0,1.0,17.5,2.5,0.0
2,2023-01-11 16:57:33,2023-01-11 17:17:00,1.0,4.01,1.0,N,140,42,1,21.2,2.5,0.5,5.54,0.0,1.0,33.24,2.5,0.0
2,2023-01-18 23:42:48,2023-01-18 23:56:55,1.0,3.26,1.0,N,68,45,2,17.7,1.0,0.5,0.0,0.0,1.0,22.7,2.5,0.0
2,2023-01-31 16:43:57,2023-01-31 17:40:58,1.0,9.57,1.0,N,138,244,1,60.4,7.5,0.5,18.99,6.55,1.0,96.19,0.0,1.25
2,2023-01-31 09:55:20,2023-01-31 10:05:52,1.0,1.23,1.0,N,161,48,2,10.7,0.0,0.5,0.0,0.0,1.0,14.7,2.5,0.0
2,2023-01-16 17:08:51,2023-01-16 17:16:18,1.0,1.3,1.0,N,90,113,1,8.6,0.0,0.5,1.0,0.0,1.0,13.6,2.5,0.0
1,2023-01-31 21:17:49,2023-01-31 21:30:59,1.0,4.0,1.0,N,144,164,1,20.5,3.5,0.5,5.1,0.0,1.0,30.6,2.5,0.0
2,2023-01-14 11:22:55,2023-01-14 11:33:30,1.0,1.45,1.0,N,230,162,1,11.4,0.0,0.5,3.08,0.0,1.0,18.48,2.5,0.0
2,2023-01-10 16:04:29,2023-01-10 16:15:03,1.0,1.07,1.0,N,162,48,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0
2,2023-01-11 18:40:22,2023-01-11 18:54:09,1.0,2.19,1.0,N,239,141,1,14.9,2.5,0.5,4.28,0.0,1.0,25.68,2.5,0.0
1,2023-01-12 12:53:13,2023-01-12 13:13:08,3.0,2.0,1.0,N,230,236,1,18.4,2.5,0.5,4.45,0.0,1.0,26.85,2.5,0.0
2,2023-01-14 11:46:34,2023-01-14 11:49:03,1.0,0.76,1.0,N,141,263,1,5.8,0.0,0.5,1.0,0.0,1.0,10.8,2.5,0.0
2,2023-01-04 15:13:47,2023-01-04 15:20:54,1.0,0.85,1.0,N,100,230,2,7.9,0.0,0.5,0.0,0.0,1.0,11.9,2.5,0.0
2,2023-01-11 10:56:22,2023-01-11 11:08:10,1.0,6.0,1.0,N,229,88,1,25.4,0.0,0.5,7.35,0.0,1.0,36.75,2.5,0.0
2,2023-01-19 12:42:02,2023-01-19 12:53:57,1.0,0.79,1.0,N,162,161,1,11.4,0.0,0.5,3.08,0.0,1.0,18.48,2.5,0.0
1,2023-01-24 16:37:10,2023-01-24 16:50:50,1.0,1.8,1.0,N,163,170,1,12.1,5.0,0.5,3.7,0.0,1.0,22.3,2.5,0.0
2,2023-01-12 11:41:55,2023-01-12 12:00:15,1.0,2.18,1.0,N,238,230,1,17.0,0.0,0.5,2.0,0.0,1.0,23.0,2.5,0.0
2,2023-01-24 18:44:43,2023-01-24 19:07:13,1.0,2.17,1.0,N,162,142,1,19.8,2.5,0.5,7.89,0.0,1.0,34.19,2.5,0.0
2,2023-01-31 06:53:40,2023-01-31 06:55:54,1.0,0.46,1.0,N,140,140,1,5.1,0.0,0.5,1.82,0.0,1.0,10.92,2.5,0.0
2,2023-01-20 18:54:48,2023-01-20 19:00:37,5.0,1.03,1.0,N,162,137,1,7.9,2.5,0.5,1.0,0.0,1.0,15.4,2.5,0.0
2,2023-01-13 00:45:52,2023-01-13 01:17:27,1.0,18.41,2.0,N,132,79,1,70.0,0.0,0.5,3.0,0.0,1.0,77.0,2.5,0.0
2,2023-01-24 21:51:39,2023-01-24 22:05:23,1.0,2.4,1.0,N,161,224,1,14.9,1.0,0.5,4.98,0.0,1.0,24.88,2.5,0.0
2,2023-01-10 05:51:14,2023-01-10 05:57:05,1.0,1.58,1.0,N,68,48,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2023-01-10 21:01:11,2023-01-10 21:22:48,5.0,4.87,1.0,N,87,162,1,24.7,1.0,0.5,7.42,0.0,1.0,37.12,2.5,0.0
2,2023-01-15 00:14:19,2023-01-15 00:19:22,1.0,0.65,1.0,N,164,234,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0
2,2023-01-05 23:27:12,2023-01-05 23:31:12,1.0,0.64,1.0,N,48,48,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0
1,2023-01-01 22:59:49,2023-01-01 23:09:18,1.0,1.6,1.0,N,234,114,1,10.0,3.5,0.5,5.0,0.0,1.0,20.0,2.5,0.0
2,2023-01-19 17:03:38,2023-01-19 17:19:55,2.0,1.2,1.0,N,162,230,1,14.2,2.5,0.5,5.17,0.0,1.0,25.87,2.5,0.0
2,2023-01-18 22:54:14,2023-01-18 23:06:35,1.0,2.45,1.0,N,170,141,1,14.9,1.0,0.5,2.0,0.0,1.0,21.9,2.5,0.0
2,2023-01-29 11:15:29,2023-01-29 11:35:14,1.0,4.68,1.0,N,50,12,2,24.0,0.0,0.5,0.0,0.0,1.0,28.0,2.5,0.0
2,2023-01-14 16:17:29,2023-01-14 16:17:42,1.0,0.0,2.0,N,231,231,1,70.0,0.0,0.5,0.0,0.0,1.0,74.0,2.5,0.0
2,2023-01-28 13:47:46,2023-01-28 14:02:05,1.0,1.46,1.0,N,141,163,2,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0
2,2023-01-24 08:57:59,2023-01-24 09:09:41,1.0,1.42,1.0,N,161,237,1,12.1,0.0,0.5,3.22,0.0,1.0,19.32,2.5,0.0
2,2023-01-22 18:56:55,2023-01-22 18:59:47,2.0,0.74,1.0,N,50,246,1,5.8,0.0,0.5,1.2,0.0,1.0,11.0,2.5,0.0
2,2023-01-06 14:25:31,2023-01-06 15:26:20,2.0,20.3,2.0,N,132,48,2,70.0,0.0,0.5,0.0,6.55,1.0,81.8,2.5,1.25
1,2023-01-11 19:02:24,2023-01-11 19:14:14,1.0,1.8,1.0,N,151,236,2,12.1,5.0,0.5,0.0,0.0,1.0,18.6,2.5,0.0
2,2023-01-31 17:47:08,2023-01-31 18:01:19,1.0,1.8,1.0,N,162,141,2,13.5,2.5,0.5,0.0,0.0,1.0,20.0,2.5,0.0
1,2023-01-01 15:05:46,2023-01-01 15:09:19,4.0,0.6,1.0,N,161,264,2,5.8,2.5,0.5,0.0,0.0,1.0,9.8,2.5,0.0
2,2023-01-14 15:41:19,2023-01-14 15:49:35,1.0,1.21,1.0,N,148,79,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0
1,2023-01-04 14:30:40,2023-01-04 15:09:24,1.0,4.8,1.0,N,90,234,1,29.6,2.5,0.5,6.7,0.0,1.0,40.3,2.5,0.0
2,2023-01-18 21:20:24,2023-01-18 21:28:49,1.0,1.8,1.0,N,170,79,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0
2,2023-01-12 20:28:56,2023-01-12 20:36:47,1.0,2.58,1.0,N,137,232,1,12.8,1.0,0.5,1.0,0.0,1.0,18.8,2.5,0.0
2,2023-01-14 09:04:09,2023-01-14 09:14:47,1.0,2.38,1.0,N,239,48,4,-13.5,0.0,-0.5,0.0,0.0,-1.0,-17.5,-2.5,0.0
2,2023-01-07 01:16:28,2023-01-07 01:23:35,1.0,2.26,1.0,N,142,151,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,2023-01-31 13:46:12,2023-01-31 13:59:48,1.0,1.59,1.0,N,140,162,1,13.5,0.0,0.5,2.5,0.0,1.0,20.0,2.5,0.0
1,2023-01-17 15:53:44,2023-01-17 16:29:27,1.0,3.4,1.0,N,263,237,3,17.7,2.5,0.5,0.0,0.0,1.0,21.7,2.5,0.0
2,2023-01-14 08:10:44,2023-01-14 08:17:59,1.0,1.72,1.0,N,107,161,2,10.0,0.0,0.5,0.0,0.0,1.0,14.0,2.5,0.0
2,2023-01-24 10:45:42,2023-01-24 10:53:57,1.0,1.53,1.0,N,249,246,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0
2,2023-01-16 20:51:55,2023-01-16 21:06:08,1.0,3.42,1.0,N,107,263,1,17.7,1.0,0.5,3.4,0.0,1.0,26.1,2.5,0.0
2,2023-01-08 21:04:03,2023-01-08 21:17:15,1.0,5.14,1.0,N,107,13,1,22.6,1.0,0.5,2.0,0.0,1.0,29.6,2.5,0.0
1,2023-01-05 17:02:09,2023-01-05 17:46:29,0.0,11.3,1.0,N,132,37,2,53.4,3.75,0.5,0.0,0.0,1.0,58.65,0.0,1.25
2,2023-01-04 19:09:12,2023-01-04 19:19:06,1.0,1.39,1.0,N,141,263,1,10.7,2.5,0.5,3.44,0.0,1.0,20.64,2.5,0.0
2,2023-01-06 20:51:31,2023-01-06 21:03:11,1.0,5.29,1.0,N,132,132,1,22.6,1.0,0.5,5.0,0.0,1.0,31.35,0.0,1.25
2,2023-01-20 17:12:29,2023-01-20 17:42:47,1.0,8.09,1.0,N,138,236,1,37.3,7.5,0.5,11.07,6.55,1.0,67.67,2.5,1.25
2,2023-01-12 17:35:21,2023-01-12 17:37:57,1.0,0.3,1.0,N,170,170,1,4.4,2.5,0.5,2.18,0.0,1.0,13.08,2.5,0.0
1,2023-01-06 21:30:11,2023-01-06 21:38:12,1.0,1.5,1.0,N,48,141,1,10.0,3.5,0.5,3.0,0.0,1.0,18.0,2.5,0.0
1,2023-01-05 16:15:57,2023-01-05 16:37:18,1.0,2.5,1.0,N,137,158,1,17.0,5.0,0.5,7.05,0.0,1.0,30.55,2.5,0.0
2,2023-01-10 18:14:46,2023-01-10 18:19:54,1.0,0.67,1.0,N,263,140,1,7.2,2.5,0.5,4.11,0.0,1.0,17.81,2.5,0.0
2,2023-01-19 20:11:41,2023-01-19 20:50:51,1.0,6.52,1.0,N,68,80,1,38.7,1.0,0.5,8.74,0.0,1.0,52.44,2.5,0.0
2,2023-01-24 07:29:30,2023-01-24 07:41:30,1.0,1.6,1.0,N,263,236,1,12.8,0.0,0.5,2.52,0.0,1.0,19.32,2.5,0.0
2,2023-01-31 13:08:01,2023-01-31 13:20:27,1.0,1.73,1.0,N,114,68,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0
2,2023-01-12 23:46:58,2023-01-12 23:58:07,1.0,4.27,1.0,N,79,262,2,17.7,1.0,0.5,0.0,0.0,1.0,22.7,2.5,0.0
2,2023-01-08 17:02:43,2023-01-08 17:10:00,2.0,1.28,1.0,N,140,262,1,9.3,0.0,0.5,2.0,0.0,1.0,15.3,2.5,0.0
2,2023-01-26 13:01:35,2023-01-26 13:13:14,1.0,1.8,1.0,N,237,236,2,13.5,0.0,0.5,0.0,0.0,1.0,17.5,2.5,0.0
2,2023-01-18 17:46:45,2023-01-18 17:59:43,2.0,1.29,1.0,N,100,161,1,12.8,2.5,0.5,0.0,0.0,1.0,19.3,2.5,0.0
2,2023-01-13 20:03:59,2023-01-13 20:15:53,3.0,1.84,1.0,N,143,141,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0
1,2023-01-21 18:08:49,2023-01-21 18:22:01,3.0,2.1,1.0,N,262,142,2,14.2,2.5,0.5,0.0,0.0,1.0,18.2,2.5,0.0
2,2023-01-29 18:59:23,2023-01-29 19:10:31,2.0,2.58,1.0,N,162,236,1,14.2,0.0,0.5,2.73,0.0,1.0,20.93,2.5,0.0
2,2023-01-09 12:10:56,2023-01-09 12:19:14,1.0,1.31,1.0,N,236,238,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0
2,2023-01-28 01:48:57,2023-01-28 01:58:53,1.0,2.01,1.0,N,263,41,1,12.1,1.0,0.5,5.13,0.0,1.0,22.23,2.5,0.0
2,2023-01-28 22:43:52,2023-01-28 23:00:55,1.0,2.42,1.0,N,114,170,1,17.0,1.0,0.5,4.4,0.0,1.0,26.4,2.5,0.0
2,2023-01-21 15:30:55,2023-01-21 15:44:24,1.0,2.98,1.0,N,142,166,2,16.3,0.0,0.5,0.0,0.0,1.0,20.3,2.5,0.0
1,2023-01-07 15:22:33,2023-01-07 15:54:59,3.0,10.1,1.0,N,138,61,1,45.0,6.25,0.5,10.55,0.0,1.0,63.3,0.0,1.25
2,2023-01-20 20:19:33,2023-01-20 20:23:57,1.0,0.75,1.0,N,79,137,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0
2,2023-01-24 08:05:36,2023-01-24 08:16:16,1.0,1.21,1.0,N,237,161,1,11.4,0.0,0.5,2.31,0.0,1.0,17.71,2.5,0.0
2,2023-01-29 11:17:07,2023-01-29 11:24:56,2.0,2.38,1.0,N,161,43,2,11.4,0.0,0.5,0.0,0.0,1.0,15.4,2.5,0.0
2,2023-01-14 12:23:17,2023-01-14 12:36:00,1.0,2.51,1.0,N,158,161,1,14.9,0.0,0.5,3.78,0.0,1.0,22.68,2.5,0.0
2,2023-01-24 17:55:52,2023-01-24 18:03:42,2.0,1.02,1.0,N,100,230,1,9.3,2.5,0.5,6.0,0.0,1.0,21.8,2.5,0.0
2,2023-01-07 20:01:26,2023-01-07 20:18:25,6.0,2.45,1.0,N,43,162,1,17.7,0.0,0.5,2.0,0.0,1.0,23.7,2.5,0.0
2,2023-01-18 11:30:09,2023-01-18 11:51:24,1.0,1.77,1.0,N,246,161,4,18.4,0.0,0.5,0.0,0.0,1.0,22.4,2.5,0.0
2,2023-01-27 15:20:09,2023-01-27 15:35:51,1.0,1.44,1.0,N,170,90,2,14.2,0.0,0.5,0.0,0.0,1.0,18.2,2.5,0.0
1,2023-01-27 14:29:34,2023-01-27 14:38:56,2.0,1.4,1.0,N,230,239,1,10.7,2.5,0.5,1.0,0.0,1.0,15.7,2.5,0.0
2,2023-01-07 19:16:28,2023-01-07 19:39:31,1.0,3.53,1.0,N,239,229,1,21.9,0.0,0.5,5.18,0.0,1.0,31.08,2.5,0.0
1,2023-01-04 21:02:27,2023-01-04 21:13:44,1.0,2.8,1.0,N,158,163,2,13.5,3.5,0.5,0.0,0.0,1.0,18.5,2.5,0.0
1,2023-01-23 21:23:34,2023-01-23 21:36:11,2.0,2.5,1.0,N,263,142,2,13.5,3.5,0.5,0.0,0.0,1.0,18.5,2.5,0.0
2,2023-01-22 12:10:06,2023-01-22 12:24:05,1.0,3.36,1.0,N,264,142,1,17.7,0.0,0.5,4.34,0.0,1.0,26.04,2.5,0.0
2,2023-01-20 20:50:15,2023-01-20 20:59:00,1.0,0.79,1.0,N,100,230,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2023-01-22 15:25:25,2023-01-22 15:46:11,2.0,3.53,1.0,N,148,37,2,21.9,0.0,0.5,0.0,0.0,1.0,25.9,2.5,0.0
2,2023-01-14 23:01:33,2023-01-14 23:28:08,1.0,5.19,1.0,N,79,151,1,28.9,1.0,0.5,6.78,0.0,1.0,40.68,2.5,0.0
1,2023-01-12 15:20:58,2023-01-12 15:42:17,1.0,2.8,1.0,Y,162,158,1,19.5,2.5,0.5,4.7,0.0,1.0,28.2,2.5,0.0
1,2023-01-27 08:11:45,2023-01-27 08:30:09,1.0,2.0,99.0,N,124,258,1,18.5,0.0,0.5,0.0,0.0,1.0,20.0,0.0,0.0
2,2023-01-24 07:08:20,2023-01-24 07:15:46,5.0,1.46,1.0,N,50,162,2,9.3,0.0,0.5,0.0,0.0,1.0,13.3,2.5,0.0
1,2023-01-01 11:56:58,2023-01-01 12:03:54,4.0,1.3,1.0,N,142,161,2,8.6,2.5,0.5,0.0,0.0,1.0,12.6,2.5,0.0
2,2023-01-15 01:22:20,2023-01-15 01:42:42,1.0,14.65,1.0,N,132,260,1,55.5,1.0,0.5,10.0,0.0,1.0,69.25,0.0,1.25
2,2023-01-02 16:03:15,2023-01-02 16:19:14,2.0,3.45,1.0,N,231,246,1,19.1,0.0,0.5,2.0,0.0,1.0,25.1,2.5,0.0
2,2023-01-10 16:53:39,2023-01-10 17:00:29,1.0,2.02,1.0,N,239,166,1,10.7,2.5,0.5,3.44,0.0,1.0,20.64,2.5,0.0
2,2023-01-27 17:21:32,2023-01-27 17:33:01,1.0,1.15,1.0,N,161,163,1,11.4,2.5,0.5,3.58,0.0,1.0,21.48,2.5,0.0
1,2023-01-25 05:31:54,2023-01-25 05:59:48,1.0,19.1,2.0,N,236,132,1,70.0,2.5,0.5,12.08,6.55,1.0,92.63,2.5,0.0
2,2023-01-24 06:23:39,2023-01-24 06:30:43,1.0,1.27,1.0,N,186,161,2,8.6,0.0,0.5,0.0,0.0,1.0,12.6,2.5,0.0
1,2023-01-10 11:22:07,2023-01-10 11:33:51,1.0,0.9,1.0,Y,162,141,1,11.4,2.5,0.5,2.0,0.0,1.0,17.4,2.5,0.0
2,2023-01-23 22:35:19,2023-01-23 22:44:40,1.0,1.8,1.0,N,162,113,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
1,2023-01-15 13:13:38,2023-01-15 13:18:16,1.0,0.7,1.0,N,79,79,2,5.8,2.5,0.5,0.0,0.0,1.0,9.8,2.5,0.0
2,2023-01-19 15:23:51,2023-01-19 16:06:37,1.0,16.16,2.0,N,132,170,2,70.0,0.0,0.5,0.0,6.55,1.0,80.55,2.5,1.25
2,2023-01-19 23:26:07,2023-01-19 23:52:52,2.0,7.7,1.0,N,186,168,1,35.2,1.0,0.5,8.04,0.0,1.0,48.24,2.5,0.0
2,2023-01-17 21:37:19,2023-01-17 21:42:36,1.0,0.9,1.0,N,140,140,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
